   1.8218100e+01	   1.0594600e+01	
   1.8416100e+01	   1.0601600e+01	
   1.8614100e+01	   1.0608300e+01	
   1.8812100e+01	   1.0614700e+01	
   1.9010100e+01	   1.0620800e+01	
   1.9208200e+01	   1.0626600e+01	
   1.9406200e+01	   1.0632100e+01	
   1.9604200e+01	   1.0637400e+01	
   1.9802200e+01	   1.0642500e+01	
   2.0000300e+01	   1.0647300e+01	
   2.0198300e+01	   1.0652000e+01	
   2.0396300e+01	   1.0656400e+01	
   2.0594300e+01	   1.0660600e+01	
   2.0792300e+01	   1.0664600e+01	
   2.0990400e+01	   1.0668500e+01	
   2.1188400e+01	   1.0672100e+01	
   2.1386400e+01	   1.0675600e+01	
   2.1584400e+01	   1.0679000e+01	
   2.1782500e+01	   1.0682200e+01	
   2.1980500e+01	   1.0685200e+01	
   2.2178500e+01	   1.0688100e+01	
   2.2376500e+01	   1.0690900e+01	
   2.2574500e+01	   1.0693600e+01	
   2.2772600e+01	   1.0696100e+01	
   2.2970600e+01	   1.0698500e+01	
   2.3168600e+01	   1.0700900e+01	
   2.3366600e+01	   1.0703100e+01	
   2.3564700e+01	   1.0705200e+01	
   2.3762700e+01	   1.0707200e+01	
   2.3960700e+01	   1.0709100e+01	
   2.4158700e+01	   1.0711000e+01	
   2.4356700e+01	   1.0712700e+01	
   2.4554800e+01	   1.0714400e+01	
   2.4752800e+01	   1.0716000e+01	
   2.4950800e+01	   1.0717500e+01	
   2.5148800e+01	   1.0719000e+01	
   2.5346900e+01	   1.0720400e+01	
   2.5544900e+01	   1.0721700e+01	
   2.5742900e+01	   1.0723000e+01	
   2.5940900e+01	   1.0724200e+01	
   2.6138900e+01	   1.0725400e+01	
   2.6337000e+01	   1.0726500e+01	
   2.6535000e+01	   1.0727500e+01	
   2.6733000e+01	   1.0728600e+01	
   2.6931000e+01	   1.0729500e+01	
   2.7129100e+01	   1.0730400e+01	
   2.7327100e+01	   1.0731300e+01	
   2.7525100e+01	   1.0732200e+01	
   2.7723100e+01	   1.0733000e+01	
   2.7921100e+01	   1.0733700e+01	
   2.8119200e+01	   1.0734500e+01	
   2.8317200e+01	   1.0735200e+01	
   2.8515200e+01	   1.0735800e+01	
   2.8713200e+01	   1.0736500e+01	
   2.8911300e+01	   1.0737100e+01	
   2.9109300e+01	   1.0737700e+01	
   2.9307300e+01	   1.0738200e+01	
   2.9505300e+01	   1.0738700e+01	
   2.9703300e+01	   1.0739200e+01	
   2.9901400e+01	   1.0739700e+01	
   3.0099400e+01	   1.0740200e+01	
   3.0297400e+01	   1.0740600e+01	
   3.0495400e+01	   1.0741100e+01	
   3.0693500e+01	   1.0741500e+01	
   3.0891500e+01	   1.0741800e+01	
   3.1089500e+01	   1.0742200e+01	
   3.1287500e+01	   1.0742600e+01	
   3.1485500e+01	   1.0742900e+01	
   3.1683600e+01	   1.0743200e+01	
   3.1881600e+01	   1.0743500e+01	
   3.2079600e+01	   1.0743800e+01	
   3.2277600e+01	   1.0744100e+01	
   3.2475700e+01	   1.0744400e+01	
   3.2673700e+01	   1.0744600e+01	
   3.2871700e+01	   1.0744900e+01	
   3.3069700e+01	   1.0745100e+01	
   3.3267700e+01	   1.0745300e+01	
   3.3465800e+01	   1.0745500e+01	
   3.3663800e+01	   1.0745700e+01	
   3.3861800e+01	   1.0745900e+01	
   3.4059800e+01	   1.0746100e+01	
   3.4257900e+01	   1.0746300e+01	
   3.4455900e+01	   1.0746400e+01	
   3.4653900e+01	   1.0746600e+01	
   3.4851900e+01	   1.0746800e+01	
   3.5050000e+01	   1.0746900e+01	
   3.5248000e+01	   1.0747000e+01	
   3.5446000e+01	   1.0747200e+01	
   3.5644000e+01	   1.0747300e+01	
   3.5842000e+01	   1.0747400e+01	
   3.6040100e+01	   1.0747500e+01	
   3.6238100e+01	   1.0747600e+01	
   3.6436100e+01	   1.0747800e+01	
   3.6634100e+01	   1.0747900e+01	
   3.6832200e+01	   1.0748000e+01	
   3.7030200e+01	   1.0748000e+01	
   3.7228200e+01	   1.0748100e+01	
   3.7426200e+01	   1.0748200e+01	
   3.7624200e+01	   1.0748300e+01	
   3.7822300e+01	   1.0748400e+01	
   3.8020300e+01	   1.0748400e+01	
   3.8218300e+01	   1.0748500e+01	
   3.8416300e+01	   1.0748600e+01	
   3.8614400e+01	   1.0748600e+01	
